time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.056915334144,-0.0114015836058,11.9929109746,6.27461631861,0.0388144107175,0.0,-0.211680147374,-0.0552993093779,2.82322940631,0.00227745477181,0.0166655418603,0.0,442.59978537808826,442.30984417392096,444.58993249644067,442.6791808428199
1.3200000000000007,-0.0704598555966,-0.0149042904963,12.1662597824,6.27468712994,0.0395894468717,0.0,-0.239887807266,-0.061443608282,2.95472671978,-0.00111016652752,0.00410643979344,0.0,455.0892712230016,454.0827799379076,454.531400344828,454.25980707011024
1.3800000000000008,-0.0858898788614,-0.0188102432265,12.3519977142,6.27602949346,0.040223328377,0.0,-0.274477188895,-0.0686399053614,3.23578042704,0.0486791454218,0.0210803960455,0.0,498.2877547767647,499.52694979395864,497.17912653955307,500.81376531420125
1.4400000000000008,-0.103195681525,-0.0230647324273,12.549133758,6.27943648633,0.0419003161134,0.0,-0.302524935365,-0.0728487882664,3.33512842916,0.0694058318827,0.0390083868057,0.0,445.7846426292457,447.2474377128044,446.35294372410715,448.0433916749552
1.5000000000000009,-0.122140774797,-0.0274913632715,12.7502869652,0.000595446302226,0.0444783283734,0.0,-0.329202790669,-0.0743123135543,3.36986390714,0.0778100075565,0.0498942260754,0.0,427.19790243517815,428.12624193782597,425.6522833238403,426.3752012175076
1.560000000000001,-0.14296998126,-0.0319152284661,12.9586888574,0.004761167151,0.0476060830961,0.0,-0.365437519961,-0.0726188827331,3.57622005591,0.0419786659856,0.0562600381527,0.0,480.49077981681387,480.97467808718295,480.5594004150098,477.83855358913684
1.620000000000001,-0.165992936037,-0.0361539745322,13.1782709631,0.00749991918281,0.0516736286239,0.0,-0.402392782345,-0.0683810558875,3.74262341935,0.0521209707892,0.0842973296916,0.0,468.7016482643888,470.87868725127294,468.84463334458616,469.63308865655176
1.680000000000001,-0.191207730313,-0.040092804256,13.4054799353,0.0109505715341,0.0564359985621,0.0,-0.438580093091,-0.0625849428423,3.83067942658,0.0665513868037,0.0670526601978,0.0,446.77863346731897,445.3752697913961,446.88023589714356,448.05724548658736
1.740000000000001,-0.218714407055,-0.0436054981583,13.6384459556,0.0147234824107,0.0600469205553,0.0,-0.478687460145,-0.0541103379626,3.93446498804,0.0542946536985,0.0406305128596,0.0,453.53625941167587,451.41133625900477,452.7388250617848,451.7542833892148
1.8000000000000012,-0.248758775574,-0.0465178113136,13.8786575169,0.0184938333555,0.0623792646213,0.0,-0.523021081627,-0.0425927825317,4.07207396412,0.0759968259046,0.0351024341187,0.0,463.34110857875703,462.90695031958376,463.02022850180805,464.72712420644535
1.8600000000000012,-0.281408383904,-0.0486848880464,14.1254457303,0.022800002925,0.0648385970773,0.0,-0.565511733521,-0.0292078410467,4.15387121517,0.0615905034,0.0507250930065,0.0,446.39171403952577,447.6656990341566,448.3684860135557,447.2003186228775
1.9200000000000013,-0.316667499451,-0.0499641854925,14.3771941504,0.0264154219057,0.0696586721347,0.0,-0.610194217335,-0.0130797705196,4.23738423402,0.057448174369,0.110127247918,0.0,446.27759024257097,451.104573235349,448.7690207893512,448.4351618218192
